"","YEAR","MIDPOINT","TOTAL","NUM_MATURE","PROP_MATURE","BIN_SIZE"
"3395",2018,59.5,28,10,0.357142857142857,"1mm"
"3396",2018,60.5,17,7,0.411764705882353,"1mm"
"3397",2018,61.5,18,11,0.611111111111111,"1mm"
"3398",2018,62.5,29,10,0.344827586206897,"1mm"
"3399",2018,63.5,16,12,0.75,"1mm"
"3400",2018,64.5,23,14,0.608695652173913,"1mm"
"3401",2018,65.5,20,10,0.5,"1mm"
"3402",2018,66.5,21,8,0.380952380952381,"1mm"
"3403",2018,67.5,15,8,0.533333333333333,"1mm"
"3404",2018,68.5,15,5,0.333333333333333,"1mm"
"3405",2018,69.5,17,8,0.470588235294118,"1mm"
"3406",2018,70.5,13,6,0.461538461538462,"1mm"
"3407",2018,71.5,18,8,0.444444444444444,"1mm"
"3408",2018,72.5,13,7,0.538461538461538,"1mm"
"3409",2018,73.5,12,8,0.666666666666667,"1mm"
"3410",2018,74.5,24,14,0.583333333333333,"1mm"
"3411",2018,75.5,21,13,0.619047619047619,"1mm"
"3412",2018,76.5,18,13,0.722222222222222,"1mm"
"3413",2018,77.5,24,17,0.708333333333333,"1mm"
"3414",2018,78.5,20,10,0.5,"1mm"
"3415",2018,79.5,19,12,0.631578947368421,"1mm"
"3416",2018,80.5,18,11,0.611111111111111,"1mm"
"3417",2018,81.5,13,5,0.384615384615385,"1mm"
"3418",2018,82.5,12,9,0.75,"1mm"
"3419",2018,83.5,22,18,0.818181818181818,"1mm"
"3420",2018,84.5,18,12,0.666666666666667,"1mm"
"3421",2018,85.5,10,8,0.8,"1mm"
"3422",2018,86.5,22,15,0.681818181818182,"1mm"
"3423",2018,87.5,16,9,0.5625,"1mm"
"3424",2018,88.5,15,9,0.6,"1mm"
"3425",2018,89.5,14,9,0.642857142857143,"1mm"
"3426",2018,90.5,17,12,0.705882352941177,"1mm"
"3427",2018,91.5,18,16,0.888888888888889,"1mm"
"3428",2018,92.5,8,4,0.5,"1mm"
"3429",2018,93.5,16,14,0.875,"1mm"
"3430",2018,94.5,29,23,0.793103448275862,"1mm"
"3431",2018,95.5,17,14,0.823529411764706,"1mm"
"3432",2018,96.5,15,14,0.933333333333333,"1mm"
"3433",2018,97.5,19,18,0.947368421052632,"1mm"
"3434",2018,98.5,21,19,0.904761904761905,"1mm"
"3435",2018,99.5,24,22,0.916666666666667,"1mm"
"3436",2018,100.5,18,15,0.833333333333333,"1mm"
"3437",2018,101.5,19,18,0.947368421052632,"1mm"
"3438",2018,102.5,19,19,1,"1mm"
"3439",2018,103.5,22,21,0.954545454545455,"1mm"
"3440",2018,104.5,22,22,1,"1mm"
"3441",2018,105.5,16,15,0.9375,"1mm"
"3442",2018,106.5,10,10,1,"1mm"
"3443",2018,107.5,16,16,1,"1mm"
"3444",2018,108.5,12,10,0.833333333333333,"1mm"
"3445",2018,109.5,14,13,0.928571428571429,"1mm"
"3446",2018,110.5,10,10,1,"1mm"
"3447",2018,111.5,7,7,1,"1mm"
"3448",2018,112.5,8,8,1,"1mm"
"3449",2018,113.5,6,6,1,"1mm"
"3450",2018,114.5,9,8,0.888888888888889,"1mm"
"3451",2018,115.5,4,4,1,"1mm"
"3452",2018,116.5,8,7,0.875,"1mm"
"3453",2018,117.5,3,3,1,"1mm"
"3454",2018,118.5,3,3,1,"1mm"
"3455",2018,119.5,3,2,0.666666666666667,"1mm"
"3456",2018,120.5,2,2,1,"1mm"
"3457",2018,121.5,2,2,1,"1mm"
"3458",2018,122.5,6,6,1,"1mm"
"3459",2018,123.5,1,1,1,"1mm"
"3460",2018,124.5,1,1,1,"1mm"
"3461",2018,126.5,2,2,1,"1mm"
"3462",2018,128.5,1,1,1,"1mm"
"3463",2018,129.5,1,1,1,"1mm"
"3464",2018,132.5,1,1,1,"1mm"
"3465",2018,135.5,1,1,1,"1mm"
"3466",2019,26.5,1,0,0,"1mm"
"3467",2019,27.5,2,0,0,"1mm"
"3468",2019,30.5,2,0,0,"1mm"
"3469",2019,31.5,1,0,0,"1mm"
"3470",2019,37.5,1,0,0,"1mm"
"3471",2019,38.5,1,0,0,"1mm"
"3472",2019,39.5,1,0,0,"1mm"
"3473",2019,41.5,1,0,0,"1mm"
"3474",2019,42.5,1,0,0,"1mm"
"3475",2019,43.5,4,2,0.5,"1mm"
"3476",2019,45.5,2,0,0,"1mm"
"3477",2019,46.5,5,1,0.2,"1mm"
"3478",2019,47.5,13,4,0.307692307692308,"1mm"
"3479",2019,48.5,6,1,0.166666666666667,"1mm"
"3480",2019,49.5,16,5,0.3125,"1mm"
"3481",2019,50.5,14,4,0.285714285714286,"1mm"
"3482",2019,51.5,14,6,0.428571428571429,"1mm"
"3483",2019,52.5,18,9,0.5,"1mm"
"3484",2019,53.5,22,8,0.363636363636364,"1mm"
"3485",2019,54.5,24,11,0.458333333333333,"1mm"
"3486",2019,55.5,21,8,0.380952380952381,"1mm"
"3487",2019,56.5,26,8,0.307692307692308,"1mm"
"3488",2019,57.5,21,8,0.380952380952381,"1mm"
"3489",2019,58.5,43,22,0.511627906976744,"1mm"
"3490",2019,59.5,34,14,0.411764705882353,"1mm"
"3491",2019,60.5,31,13,0.419354838709677,"1mm"
"3492",2019,61.5,27,9,0.333333333333333,"1mm"
"3493",2019,62.5,24,11,0.458333333333333,"1mm"
"3494",2019,63.5,12,8,0.666666666666667,"1mm"
"3495",2019,64.5,27,16,0.592592592592593,"1mm"
"3496",2019,65.5,24,13,0.541666666666667,"1mm"
"3497",2019,66.5,21,11,0.523809523809524,"1mm"
"3498",2019,67.5,32,18,0.5625,"1mm"
"3499",2019,68.5,19,14,0.736842105263158,"1mm"
"3500",2019,69.5,32,13,0.40625,"1mm"
"3501",2019,70.5,38,20,0.526315789473684,"1mm"
"3502",2019,71.5,22,11,0.5,"1mm"
"3503",2019,72.5,32,18,0.5625,"1mm"
"3504",2019,73.5,27,14,0.518518518518518,"1mm"
"3505",2019,74.5,39,21,0.538461538461538,"1mm"
"3506",2019,75.5,27,17,0.62962962962963,"1mm"
"3507",2019,76.5,46,28,0.608695652173913,"1mm"
"3508",2019,77.5,36,19,0.527777777777778,"1mm"
"3509",2019,78.5,40,24,0.6,"1mm"
"3510",2019,79.5,42,24,0.571428571428571,"1mm"
"3511",2019,80.5,23,13,0.565217391304348,"1mm"
"3512",2019,81.5,35,23,0.657142857142857,"1mm"
"3513",2019,82.5,33,21,0.636363636363636,"1mm"
"3514",2019,83.5,34,25,0.735294117647059,"1mm"
"3515",2019,84.5,26,17,0.653846153846154,"1mm"
"3516",2019,85.5,29,22,0.758620689655172,"1mm"
"3517",2019,86.5,25,18,0.72,"1mm"
"3518",2019,87.5,24,16,0.666666666666667,"1mm"
"3519",2019,88.5,28,23,0.821428571428571,"1mm"
"3520",2019,89.5,29,17,0.586206896551724,"1mm"
"3521",2019,90.5,18,14,0.777777777777778,"1mm"
"3522",2019,91.5,24,20,0.833333333333333,"1mm"
"3523",2019,92.5,26,16,0.615384615384615,"1mm"
"3524",2019,93.5,20,13,0.65,"1mm"
"3525",2019,94.5,20,17,0.85,"1mm"
"3526",2019,95.5,14,13,0.928571428571429,"1mm"
"3527",2019,96.5,23,17,0.739130434782609,"1mm"
"3528",2019,97.5,20,17,0.85,"1mm"
"3529",2019,98.5,17,16,0.941176470588235,"1mm"
"3530",2019,99.5,8,8,1,"1mm"
"3531",2019,100.5,27,26,0.962962962962963,"1mm"
"3532",2019,101.5,29,24,0.827586206896552,"1mm"
"3533",2019,102.5,21,20,0.952380952380952,"1mm"
"3534",2019,103.5,27,26,0.962962962962963,"1mm"
"3535",2019,104.5,20,18,0.9,"1mm"
"3536",2019,105.5,15,15,1,"1mm"
"3537",2019,106.5,21,20,0.952380952380952,"1mm"
"3538",2019,107.5,20,20,1,"1mm"
"3539",2019,108.5,24,22,0.916666666666667,"1mm"
"3540",2019,109.5,16,16,1,"1mm"
"3541",2019,110.5,8,7,0.875,"1mm"
"3542",2019,111.5,11,11,1,"1mm"
"3543",2019,112.5,12,11,0.916666666666667,"1mm"
"3544",2019,113.5,11,11,1,"1mm"
"3545",2019,114.5,7,6,0.857142857142857,"1mm"
"3546",2019,115.5,8,8,1,"1mm"
"3547",2019,116.5,9,9,1,"1mm"
"3548",2019,117.5,5,4,0.8,"1mm"
"3549",2019,118.5,1,1,1,"1mm"
"3550",2019,119.5,2,2,1,"1mm"
"3551",2019,120.5,2,2,1,"1mm"
"3552",2019,121.5,5,5,1,"1mm"
"3553",2019,122.5,4,4,1,"1mm"
"3554",2019,124.5,1,1,1,"1mm"
"3555",2019,125.5,2,2,1,"1mm"
"3556",2019,126.5,2,2,1,"1mm"
"3557",2019,127.5,1,1,1,"1mm"
"3558",2019,128.5,2,2,1,"1mm"
"3559",2019,129.5,1,1,1,"1mm"
"3560",2019,133.5,1,1,1,"1mm"
"3561",2019,134.5,1,1,1,"1mm"
"3562",2021,27.5,1,0,0,"1mm"
"3563",2021,29.5,3,0,0,"1mm"
"3564",2021,30.5,3,0,0,"1mm"
"3565",2021,32.5,1,0,0,"1mm"
"3566",2021,33.5,1,0,0,"1mm"
"3567",2021,34.5,1,0,0,"1mm"
"3568",2021,36.5,1,0,0,"1mm"
"3569",2021,37.5,1,0,0,"1mm"
"3570",2021,38.5,1,0,0,"1mm"
"3571",2021,39.5,2,0,0,"1mm"
"3572",2021,41.5,2,1,0.5,"1mm"
"3573",2021,42.5,4,0,0,"1mm"
"3574",2021,44.5,3,1,0.333333333333333,"1mm"
"3575",2021,45.5,2,0,0,"1mm"
"3576",2021,46.5,1,1,1,"1mm"
"3577",2021,47.5,4,3,0.75,"1mm"
"3578",2021,48.5,4,3,0.75,"1mm"
"3579",2021,49.5,6,2,0.333333333333333,"1mm"
"3580",2021,50.5,6,4,0.666666666666667,"1mm"
"3581",2021,51.5,6,4,0.666666666666667,"1mm"
"3582",2021,52.5,4,4,1,"1mm"
"3583",2021,53.5,5,2,0.4,"1mm"
"3584",2021,54.5,10,6,0.6,"1mm"
"3585",2021,55.5,4,2,0.5,"1mm"
"3586",2021,56.5,6,3,0.5,"1mm"
"3587",2021,57.5,12,3,0.25,"1mm"
"3588",2021,58.5,4,3,0.75,"1mm"
"3589",2021,59.5,12,6,0.5,"1mm"
"3590",2021,60.5,10,5,0.5,"1mm"
"3591",2021,61.5,10,7,0.7,"1mm"
"3592",2021,62.5,11,7,0.636363636363636,"1mm"
"3593",2021,63.5,7,6,0.857142857142857,"1mm"
"3594",2021,64.5,12,6,0.5,"1mm"
"3595",2021,65.5,11,6,0.545454545454545,"1mm"
"3596",2021,66.5,17,7,0.411764705882353,"1mm"
"3597",2021,67.5,12,6,0.5,"1mm"
"3598",2021,68.5,17,9,0.529411764705882,"1mm"
"3599",2021,69.5,9,6,0.666666666666667,"1mm"
"3600",2021,70.5,13,6,0.461538461538462,"1mm"
"3601",2021,71.5,10,7,0.7,"1mm"
"3602",2021,72.5,12,7,0.583333333333333,"1mm"
"3603",2021,73.5,17,6,0.352941176470588,"1mm"
"3604",2021,74.5,19,12,0.631578947368421,"1mm"
"3605",2021,75.5,13,9,0.692307692307692,"1mm"
"3606",2021,76.5,13,7,0.538461538461538,"1mm"
"3607",2021,77.5,11,4,0.363636363636364,"1mm"
"3608",2021,78.5,16,7,0.4375,"1mm"
"3609",2021,79.5,21,14,0.666666666666667,"1mm"
"3610",2021,80.5,28,17,0.607142857142857,"1mm"
"3611",2021,81.5,28,18,0.642857142857143,"1mm"
"3612",2021,82.5,26,8,0.307692307692308,"1mm"
"3613",2021,83.5,21,11,0.523809523809524,"1mm"
"3614",2021,84.5,23,15,0.652173913043478,"1mm"
"3615",2021,85.5,19,11,0.578947368421053,"1mm"
"3616",2021,86.5,27,20,0.740740740740741,"1mm"
"3617",2021,87.5,35,17,0.485714285714286,"1mm"
"3618",2021,88.5,27,13,0.481481481481481,"1mm"
"3619",2021,89.5,35,18,0.514285714285714,"1mm"
"3620",2021,90.5,28,16,0.571428571428571,"1mm"
"3621",2021,91.5,30,20,0.666666666666667,"1mm"
"3622",2021,92.5,30,19,0.633333333333333,"1mm"
"3623",2021,93.5,21,14,0.666666666666667,"1mm"
"3624",2021,94.5,26,15,0.576923076923077,"1mm"
"3625",2021,95.5,23,13,0.565217391304348,"1mm"
"3626",2021,96.5,24,18,0.75,"1mm"
"3627",2021,97.5,30,22,0.733333333333333,"1mm"
"3628",2021,98.5,44,34,0.772727272727273,"1mm"
"3629",2021,99.5,26,18,0.692307692307692,"1mm"
"3630",2021,100.5,39,34,0.871794871794872,"1mm"
"3631",2021,101.5,28,26,0.928571428571429,"1mm"
"3632",2021,102.5,29,27,0.931034482758621,"1mm"
"3633",2021,103.5,37,36,0.972972972972973,"1mm"
"3634",2021,104.5,27,27,1,"1mm"
"3635",2021,105.5,15,15,1,"1mm"
"3636",2021,106.5,27,27,1,"1mm"
"3637",2021,107.5,17,16,0.941176470588235,"1mm"
"3638",2021,108.5,14,13,0.928571428571429,"1mm"
"3639",2021,109.5,19,18,0.947368421052632,"1mm"
"3640",2021,110.5,16,16,1,"1mm"
"3641",2021,111.5,15,15,1,"1mm"
"3642",2021,112.5,11,11,1,"1mm"
"3643",2021,113.5,11,11,1,"1mm"
"3644",2021,114.5,5,5,1,"1mm"
"3645",2021,115.5,8,8,1,"1mm"
"3646",2021,116.5,2,2,1,"1mm"
"3647",2021,117.5,4,4,1,"1mm"
"3648",2021,119.5,2,1,0.5,"1mm"
"3649",2021,121.5,1,1,1,"1mm"
"3650",2021,122.5,1,1,1,"1mm"
"3651",2021,127.5,1,1,1,"1mm"
"3652",2021,130.5,1,1,1,"1mm"
"3653",2022,24.5,1,1,0,"1mm"
"3654",2022,25.5,1,0,0,"1mm"
"3655",2022,28.5,1,0,0,"1mm"
"3656",2022,30.5,1,0,0,"1mm"
"3657",2022,31.5,2,0,0,"1mm"
"3658",2022,32.5,1,0,0,"1mm"
"3659",2022,33.5,2,0,0,"1mm"
"3660",2022,34.5,1,0,0,"1mm"
"3661",2022,35.5,1,0,0,"1mm"
"3662",2022,36.5,1,0,0,"1mm"
"3663",2022,37.5,3,0,0,"1mm"
"3664",2022,38.5,3,1,0.333333333333333,"1mm"
"3665",2022,39.5,3,0,0,"1mm"
"3666",2022,40.5,9,0,0,"1mm"
"3667",2022,41.5,7,0,0,"1mm"
"3668",2022,42.5,6,0,0,"1mm"
"3669",2022,43.5,11,1,0.0909090909090909,"1mm"
"3670",2022,44.5,5,0,0,"1mm"
"3671",2022,45.5,6,0,0,"1mm"
"3672",2022,46.5,8,0,0,"1mm"
"3673",2022,47.5,4,1,0.25,"1mm"
"3674",2022,48.5,8,1,0.125,"1mm"
"3675",2022,49.5,7,2,0.285714285714286,"1mm"
"3676",2022,50.5,10,0,0,"1mm"
"3677",2022,51.5,5,2,0.4,"1mm"
"3678",2022,52.5,16,3,0.1875,"1mm"
"3679",2022,53.5,3,1,0.333333333333333,"1mm"
"3680",2022,54.5,12,1,0.0833333333333333,"1mm"
"3681",2022,55.5,4,1,0.25,"1mm"
"3682",2022,56.5,8,2,0.25,"1mm"
"3683",2022,57.5,9,4,0.444444444444444,"1mm"
"3684",2022,58.5,10,3,0.3,"1mm"
"3685",2022,59.5,10,1,0.1,"1mm"
"3686",2022,60.5,5,1,0.2,"1mm"
"3687",2022,61.5,2,2,1,"1mm"
"3688",2022,62.5,5,1,0.2,"1mm"
"3689",2022,63.5,7,4,0.571428571428571,"1mm"
"3690",2022,64.5,2,0,0,"1mm"
"3691",2022,65.5,2,0,0,"1mm"
"3692",2022,66.5,2,1,0.5,"1mm"
"3693",2022,67.5,3,1,0.333333333333333,"1mm"
"3694",2022,68.5,5,2,0.4,"1mm"
"3695",2022,69.5,5,2,0.4,"1mm"
"3696",2022,70.5,7,4,0.571428571428571,"1mm"
"3697",2022,71.5,7,4,0.571428571428571,"1mm"
"3698",2022,72.5,7,3,0.428571428571429,"1mm"
"3699",2022,73.5,2,2,1,"1mm"
"3700",2022,74.5,8,4,0.5,"1mm"
"3701",2022,75.5,3,2,0.666666666666667,"1mm"
"3702",2022,76.5,10,6,0.6,"1mm"
"3703",2022,77.5,6,3,0.5,"1mm"
"3704",2022,78.5,4,4,1,"1mm"
"3705",2022,79.5,7,4,0.571428571428571,"1mm"
"3706",2022,80.5,5,4,0.8,"1mm"
"3707",2022,81.5,7,4,0.571428571428571,"1mm"
"3708",2022,82.5,8,3,0.375,"1mm"
"3709",2022,83.5,7,3,0.428571428571429,"1mm"
"3710",2022,84.5,7,2,0.285714285714286,"1mm"
"3711",2022,85.5,6,0,0,"1mm"
"3712",2022,86.5,5,3,0.6,"1mm"
"3713",2022,87.5,2,0,0,"1mm"
"3714",2022,88.5,8,5,0.625,"1mm"
"3715",2022,89.5,5,3,0.6,"1mm"
"3716",2022,90.5,6,3,0.5,"1mm"
"3717",2022,91.5,6,3,0.5,"1mm"
"3718",2022,92.5,8,3,0.375,"1mm"
"3719",2022,93.5,4,3,0.75,"1mm"
"3720",2022,94.5,4,3,0.75,"1mm"
"3721",2022,95.5,8,5,0.625,"1mm"
"3722",2022,96.5,7,6,0.857142857142857,"1mm"
"3723",2022,97.5,2,0,0,"1mm"
"3724",2022,98.5,4,2,0.5,"1mm"
"3725",2022,99.5,11,9,0.818181818181818,"1mm"
"3726",2022,100.5,8,6,0.75,"1mm"
"3727",2022,101.5,13,12,0.923076923076923,"1mm"
"3728",2022,102.5,13,8,0.615384615384615,"1mm"
"3729",2022,103.5,13,13,1,"1mm"
"3730",2022,104.5,14,13,0.928571428571429,"1mm"
"3731",2022,105.5,7,5,0.714285714285714,"1mm"
"3732",2022,106.5,11,11,1,"1mm"
"3733",2022,107.5,8,7,0.875,"1mm"
"3734",2022,108.5,8,8,1,"1mm"
"3735",2022,109.5,8,8,1,"1mm"
"3736",2022,110.5,7,6,0.857142857142857,"1mm"
"3737",2022,111.5,10,10,1,"1mm"
"3738",2022,112.5,6,6,1,"1mm"
"3739",2022,113.5,7,6,0.857142857142857,"1mm"
"3740",2022,114.5,8,7,0.875,"1mm"
"3741",2022,115.5,5,5,1,"1mm"
"3742",2022,116.5,1,0,0,"1mm"
"3743",2022,117.5,2,2,1,"1mm"
"3744",2022,118.5,2,2,1,"1mm"
"3745",2022,119.5,2,2,1,"1mm"
"3746",2022,120.5,2,2,1,"1mm"
"3747",2022,121.5,2,1,0.5,"1mm"
"3748",2022,122.5,3,3,1,"1mm"
"3749",2022,123.5,3,3,1,"1mm"
"3750",2022,125.5,3,3,1,"1mm"
"3751",2022,129.5,1,1,1,"1mm"
"3752",2022,135.5,1,1,1,"1mm"
"3753",2022,136.5,1,1,1,"1mm"
"3754",2023,24.5,1,0,0,"1mm"
"3755",2023,32.5,2,0,0,"1mm"
"3756",2023,33.5,2,0,0,"1mm"
"3757",2023,35.5,1,0,0,"1mm"
"3758",2023,36.5,1,0,0,"1mm"
"3759",2023,37.5,1,0,0,"1mm"
"3760",2023,38.5,2,0,0,"1mm"
"3761",2023,39.5,6,0,0,"1mm"
"3762",2023,40.5,14,0,0,"1mm"
"3763",2023,41.5,11,0,0,"1mm"
"3764",2023,42.5,11,0,0,"1mm"
"3765",2023,43.5,20,0,0,"1mm"
"3766",2023,44.5,22,1,0.0454545454545455,"1mm"
"3767",2023,45.5,32,2,0.0625,"1mm"
"3768",2023,46.5,26,0,0,"1mm"
"3769",2023,47.5,21,0,0,"1mm"
"3770",2023,48.5,21,2,0.0952380952380952,"1mm"
"3771",2023,49.5,19,1,0.0526315789473684,"1mm"
"3772",2023,50.5,20,2,0.1,"1mm"
"3773",2023,51.5,26,2,0.0769230769230769,"1mm"
"3774",2023,52.5,23,1,0.0434782608695652,"1mm"
"3775",2023,53.5,18,2,0.111111111111111,"1mm"
"3776",2023,54.5,20,4,0.2,"1mm"
"3777",2023,55.5,13,2,0.153846153846154,"1mm"
"3778",2023,56.5,16,2,0.125,"1mm"
"3779",2023,57.5,19,4,0.210526315789474,"1mm"
"3780",2023,58.5,20,3,0.15,"1mm"
"3781",2023,59.5,15,3,0.2,"1mm"
"3782",2023,60.5,18,6,0.333333333333333,"1mm"
"3783",2023,61.5,18,5,0.277777777777778,"1mm"
"3784",2023,62.5,20,5,0.25,"1mm"
"3785",2023,63.5,19,7,0.368421052631579,"1mm"
"3786",2023,64.5,25,3,0.12,"1mm"
"3787",2023,65.5,15,4,0.266666666666667,"1mm"
"3788",2023,66.5,20,6,0.3,"1mm"
"3789",2023,67.5,14,8,0.571428571428571,"1mm"
"3790",2023,68.5,20,4,0.2,"1mm"
"3791",2023,69.5,10,2,0.2,"1mm"
"3792",2023,70.5,10,5,0.5,"1mm"
"3793",2023,71.5,11,3,0.272727272727273,"1mm"
"3794",2023,72.5,13,3,0.230769230769231,"1mm"
"3795",2023,73.5,4,0,0,"1mm"
"3796",2023,74.5,12,6,0.5,"1mm"
"3797",2023,75.5,7,2,0.285714285714286,"1mm"
"3798",2023,76.5,8,3,0.375,"1mm"
"3799",2023,77.5,7,2,0.285714285714286,"1mm"
"3800",2023,78.5,6,3,0.5,"1mm"
"3801",2023,79.5,6,4,0.666666666666667,"1mm"
"3802",2023,80.5,10,6,0.6,"1mm"
"3803",2023,81.5,5,2,0.4,"1mm"
"3804",2023,82.5,9,2,0.222222222222222,"1mm"
"3805",2023,83.5,6,1,0.166666666666667,"1mm"
"3806",2023,84.5,6,5,0.833333333333333,"1mm"
"3807",2023,85.5,5,3,0.6,"1mm"
"3808",2023,86.5,8,5,0.625,"1mm"
"3809",2023,87.5,6,3,0.5,"1mm"
"3810",2023,88.5,5,2,0.4,"1mm"
"3811",2023,89.5,9,5,0.555555555555556,"1mm"
"3812",2023,90.5,10,3,0.3,"1mm"
"3813",2023,91.5,7,7,1,"1mm"
"3814",2023,92.5,13,7,0.538461538461538,"1mm"
"3815",2023,93.5,6,5,0.833333333333333,"1mm"
"3816",2023,94.5,11,10,0.909090909090909,"1mm"
"3817",2023,95.5,5,4,0.8,"1mm"
"3818",2023,96.5,15,9,0.6,"1mm"
"3819",2023,97.5,9,9,1,"1mm"
"3820",2023,98.5,12,8,0.666666666666667,"1mm"
"3821",2023,99.5,11,9,0.818181818181818,"1mm"
"3822",2023,100.5,13,8,0.615384615384615,"1mm"
"3823",2023,101.5,6,4,0.666666666666667,"1mm"
"3824",2023,102.5,8,8,1,"1mm"
"3825",2023,103.5,15,13,0.866666666666667,"1mm"
"3826",2023,104.5,14,13,0.928571428571429,"1mm"
"3827",2023,105.5,14,14,1,"1mm"
"3828",2023,106.5,18,18,1,"1mm"
"3829",2023,107.5,12,10,0.833333333333333,"1mm"
"3830",2023,108.5,22,22,1,"1mm"
"3831",2023,109.5,11,11,1,"1mm"
"3832",2023,110.5,15,14,0.933333333333333,"1mm"
"3833",2023,111.5,14,14,1,"1mm"
"3834",2023,112.5,11,11,1,"1mm"
"3835",2023,113.5,10,9,0.9,"1mm"
"3836",2023,114.5,5,5,1,"1mm"
"3837",2023,115.5,3,3,1,"1mm"
"3838",2023,116.5,4,4,1,"1mm"
"3839",2023,117.5,9,9,1,"1mm"
"3840",2023,118.5,7,7,1,"1mm"
"3841",2023,119.5,2,2,1,"1mm"
"3842",2023,120.5,6,6,1,"1mm"
"3843",2023,121.5,3,3,1,"1mm"
"3844",2023,122.5,4,4,1,"1mm"
"3845",2023,123.5,4,4,1,"1mm"
"3846",2023,124.5,2,2,1,"1mm"
"3847",2023,125.5,3,3,1,"1mm"
"3848",2023,128.5,1,1,1,"1mm"
"3849",2023,129.5,2,2,1,"1mm"
"3850",2023,130.5,1,1,1,"1mm"
"3851",2023,131.5,1,1,1,"1mm"
"3852",2024,26.5,1,0,0,"1mm"
"3853",2024,35.5,1,0,0,"1mm"
"3854",2024,36.5,1,0,0,"1mm"
"3855",2024,37.5,2,0,0,"1mm"
"3856",2024,38.5,1,0,0,"1mm"
"3857",2024,39.5,5,0,0,"1mm"
"3858",2024,40.5,9,0,0,"1mm"
"3859",2024,41.5,18,3,0.166666666666667,"1mm"
"3860",2024,42.5,16,0,0,"1mm"
"3861",2024,43.5,15,0,0,"1mm"
"3862",2024,44.5,21,0,0,"1mm"
"3863",2024,45.5,14,0,0,"1mm"
"3864",2024,46.5,18,0,0,"1mm"
"3865",2024,47.5,24,3,0.125,"1mm"
"3866",2024,48.5,21,0,0,"1mm"
"3867",2024,49.5,21,1,0.0476190476190476,"1mm"
"3868",2024,50.5,28,1,0.0357142857142857,"1mm"
"3869",2024,51.5,28,0,0,"1mm"
"3870",2024,52.5,32,1,0.03125,"1mm"
"3871",2024,53.5,36,0,0,"1mm"
"3872",2024,54.5,30,6,0.2,"1mm"
"3873",2024,55.5,22,1,0.0454545454545455,"1mm"
"3874",2024,56.5,23,5,0.217391304347826,"1mm"
"3875",2024,57.5,23,5,0.217391304347826,"1mm"
"3876",2024,58.5,26,4,0.153846153846154,"1mm"
"3877",2024,59.5,22,7,0.318181818181818,"1mm"
"3878",2024,60.5,19,4,0.210526315789474,"1mm"
"3879",2024,61.5,28,6,0.214285714285714,"1mm"
"3880",2024,62.5,11,2,0.181818181818182,"1mm"
"3881",2024,63.5,26,8,0.307692307692308,"1mm"
"3882",2024,64.5,26,9,0.346153846153846,"1mm"
"3883",2024,65.5,22,10,0.454545454545455,"1mm"
"3884",2024,66.5,19,4,0.210526315789474,"1mm"
"3885",2024,67.5,17,5,0.294117647058824,"1mm"
"3886",2024,68.5,19,9,0.473684210526316,"1mm"
"3887",2024,69.5,15,6,0.4,"1mm"
"3888",2024,70.5,14,7,0.5,"1mm"
"3889",2024,71.5,13,7,0.538461538461538,"1mm"
"3890",2024,72.5,21,5,0.238095238095238,"1mm"
"3891",2024,73.5,15,6,0.4,"1mm"
"3892",2024,74.5,17,8,0.470588235294118,"1mm"
"3893",2024,75.5,16,4,0.25,"1mm"
"3894",2024,76.5,11,7,0.636363636363636,"1mm"
"3895",2024,77.5,14,4,0.285714285714286,"1mm"
"3896",2024,78.5,10,4,0.4,"1mm"
"3897",2024,79.5,15,4,0.266666666666667,"1mm"
"3898",2024,80.5,11,6,0.545454545454545,"1mm"
"3899",2024,81.5,15,10,0.666666666666667,"1mm"
"3900",2024,82.5,12,4,0.333333333333333,"1mm"
"3901",2024,83.5,12,8,0.666666666666667,"1mm"
"3902",2024,84.5,7,5,0.714285714285714,"1mm"
"3903",2024,85.5,13,9,0.692307692307692,"1mm"
"3904",2024,86.5,14,5,0.357142857142857,"1mm"
"3905",2024,87.5,3,2,0.666666666666667,"1mm"
"3906",2024,88.5,5,3,0.6,"1mm"
"3907",2024,89.5,10,1,0.1,"1mm"
"3908",2024,90.5,4,2,0.5,"1mm"
"3909",2024,91.5,8,6,0.75,"1mm"
"3910",2024,92.5,5,4,0.8,"1mm"
"3911",2024,93.5,9,4,0.444444444444444,"1mm"
"3912",2024,94.5,9,7,0.777777777777778,"1mm"
"3913",2024,95.5,8,5,0.625,"1mm"
"3914",2024,96.5,5,3,0.6,"1mm"
"3915",2024,97.5,10,8,0.8,"1mm"
"3916",2024,98.5,7,6,0.857142857142857,"1mm"
"3917",2024,99.5,9,7,0.777777777777778,"1mm"
"3918",2024,100.5,12,6,0.5,"1mm"
"3919",2024,101.5,5,4,0.8,"1mm"
"3920",2024,102.5,11,9,0.818181818181818,"1mm"
"3921",2024,103.5,13,9,0.692307692307692,"1mm"
"3922",2024,104.5,6,6,1,"1mm"
"3923",2024,105.5,12,10,0.833333333333333,"1mm"
"3924",2024,106.5,4,3,0.75,"1mm"
"3925",2024,107.5,5,5,1,"1mm"
"3926",2024,108.5,7,7,1,"1mm"
"3927",2024,109.5,6,5,0.833333333333333,"1mm"
"3928",2024,110.5,8,8,1,"1mm"
"3929",2024,111.5,5,5,1,"1mm"
